,Links,
107,https://uxdesign.cc/five-ways-product-designers-can-lead-their-cross-functional-team-3fa8bdfbb4ea?source=topic_page---------106------------------1
108,https://uxdesign.cc/what-philosophy-can-teach-us-about-feedback-6cf4a693a880?source=topic_page---------107------------------1
109,https://uxdesign.cc/houston-we-have-a-problem-my-design-file-is-a-mess-76348911cfb5?source=topic_page---------108------------------1
110,https://uxdesign.cc/figma-city-dribbble-redesign-iphone-vs-reality-and-more-ux-this-week-f4fb18f25121?source=topic_page---------109------------------1
111,https://medium.com/tessa-portfolio/an-app-about-a-cat-cc11510a996c?source=topic_page---------110------------------1
0,https://medium.com/aiga-eye-on-design/how-bernie-sanders-built-a-new-visual-language-for-democratic-socialism-cb2486b91c3d?source=topic_page---------------------------20
1,https://blog.prototypr.io/how-design-thinking-can-help-us-keep-a-social-distance-189599d9e34d?source=topic_page---------0------------------1
2,https://uxdesign.cc/busting-the-myth-is-axure-good-for-visual-design-d6bf7669f02d?source=topic_page---------1------------------1
3,https://uxdesign.cc/5-lessons-i-learned-by-designing-for-accessibility-65842a74f849?source=topic_page---------2------------------1
4,https://medium.com/@aigaeyeondesign
5,https://medium.com/aiga-eye-on-design/multimedia-artist-jaime-levy-was-at-the-forefront-of-web-design-before-websites-even-existed-55de40b0c4f2?source=topic_page---------4------------------1
6,https://uxdesign.cc/its-only-slightly-off-center-what-s-the-big-deal-544d868e4b9e?source=topic_page---------5------------------1
7,https://uxdesign.cc/migrating-to-figma-the-business-case-the-process-and-the-libraries-dedd205a9958?source=topic_page---------6------------------1
8,https://blog.prototypr.io/how-to-create-placeholder-loading-animations-in-css-2334255aa74c?source=topic_page---------7------------------1
9,https://medium.com/web-typography-news/skewed-rotated-and-styled-ae6252173ef0?source=topic_page---------8------------------1
10,https://uxdesign.cc/a-horrid-ui-in-the-best-os-of-all-time-ebc2be63b230?source=topic_page---------9------------------1
11,https://uxdesign.cc/gary-hustwigs-objectified-in-5-minutes-553b20b4e7ac?source=topic_page---------10------------------1
12,https://uxdesign.cc/adventures-in-ux-cb2e7ad88506?source=topic_page---------11------------------1
13,https://uxdesign.cc/how-sketch-and-legos-can-kickstart-your-design-system-daaeea481878?source=topic_page---------12------------------1
14,https://uxdesign.cc/how-to-design-a-mountain-logo-that-reaches-new-heights-6d8541a84e36?source=topic_page---------13------------------1
15,https://medium.com/swlh/a-better-coronavirus-postcard-752181d3601a?source=topic_page---------14------------------1
16,https://uxdesign.cc/code-blended-design-cdfbca54ccc5?source=topic_page---------15------------------1
17,https://medium.com/glassdoor-design/nailing-the-portfolio-review-cd226a37e4e5?source=topic_page---------16------------------1
18,https://uxdesign.cc/what-will-happen-to-designers-if-theres-no-interface-to-design-e402b80608b3?source=topic_page---------17------------------1
19,https://uxdesign.cc/what-a-traffic-light-can-teach-a-designer-7f1e30b6f47b?source=topic_page---------18------------------1
20,https://uxdesign.cc/ui-design-implementation-guideline-for-engineers-and-designers-158afbab680a?source=topic_page---------19------------------1
21,https://uxdesign.cc/converting-formats-for-ui-design-tools-250b41f2c7f2?source=topic_page---------20------------------1
22,https://medium.com/nightingale/how-to-slow-the-spread-of-misinformation-f1acc3f91162?source=topic_page---------21------------------1
23,https://medium.com/multiple-views-visualization-research-explained/evaluating-visualization-authoring-systems-through-critical-reflections-e5c8816d4143?source=topic_page---------22------------------1
24,https://uxdesign.cc/figma-to-video-prototyping-easy-way-in-3-steps-d7ac3770d253?source=topic_page---------23------------------1
25,https://uxdesign.cc/am-i-taking-inspiration-am-i-stealing-700e3c7fb9f0?source=topic_page---------24------------------1
26,https://uxdesign.cc/how-i-see-a-lesson-from-flash-holds-a-future-of-prototyping-9ed1e939232d?source=topic_page---------25------------------1
27,https://uxdesign.cc/protopie-4-3-new-features-99327f31ebc1?source=topic_page---------26------------------1
28,https://uxdesign.cc/whats-the-difference-between-ux-and-ui-design-7ad6f732935c?source=topic_page---------27------------------1
29,https://uxdesign.cc/sketch-fu-custom-keyboard-shortcuts-57dee69b02cc?source=topic_page---------28------------------1
30,https://uxdesign.cc/designing-technology-with-the-older-population-in-mind-8a6a4f920bec?source=topic_page---------29------------------1
31,https://uxdesign.cc/theres-nothing-better-than-a-well-executed-design-review-56df020aee6e?source=topic_page---------30------------------1
32,https://medium.com/nightingale/how-to-visualize-layered-data-to-show-holistic-relationships-59843e003018?source=topic_page---------31------------------1
33,https://uxplanet.org/why-cant-we-find-what-to-watch-on-netflix-2fdaccfe3155?source=topic_page---------32------------------1
34,https://uxdesign.cc/sketch-fu-exporting-artboards-in-sequence-1a609a8b41bf?source=topic_page---------33------------------1
35,https://uxdesign.cc/the-fonts-that-made-us-7d4ab8886f23?source=topic_page---------34------------------1
36,https://uxdesign.cc/sketch-fu-copy-paste-position-size-c6f0d84c3802?source=topic_page---------35------------------1
37,https://medium.com/better-programming/creating-a-proximity-graph-animation-an-introduction-to-html5-canvas-and-the-animation-loop-45719d82d1a3?source=topic_page---------36------------------1
38,https://uxdesign.cc/why-we-all-need-to-be-using-colour-contrast-checkers-3bd9186c9487?source=topic_page---------37------------------1
39,https://blog.prototypr.io/working-from-home-how-to-run-a-short-focused-and-energetic-daily-team-stand-up-remotely-2040ac06a5e6?source=topic_page---------38------------------1
40,https://uxdesign.cc/a-designers-guide-to-more-fulfilling-typography-f7c14ce13619?source=topic_page---------39------------------1
41,https://uxdesign.cc/creating-dynamic-components-buttons-dropdown-lists-text-fields-150852a8d2cb?source=topic_page---------40------------------1
42,https://uxdesign.cc/how-to-create-an-svg-ready-icon-library-in-sketch-a95e1a163a27?source=topic_page---------41------------------1
43,https://uxdesign.cc/content-visibility-over-minimalism-my-tiny-little-rant-ec1b7fd28c49?source=topic_page---------42------------------1
44,https://uxdesign.cc/houston-we-have-a-problem-my-design-file-is-a-mess-76348911cfb5?source=topic_page---------43------------------1
45,https://uxdesign.cc/how-to-use-type-for-aesthetic-and-user-friendly-text-df4f8f21c4b2?source=topic_page---------44------------------1
46,https://uxdesign.cc/the-cult-of-brand-when-should-i-join-5c4f2eff019d?source=topic_page---------45------------------1
47,https://medium.com/swlh/icon-design-system-for-a-super-app-dd30b921f9?source=topic_page---------46------------------1
48,https://blog.prototypr.io/reflecting-on-my-first-year-at-ibm-as-a-ux-designer-3cdde6e51b7b?source=topic_page---------47------------------1
49,https://medium.com/tessa-portfolio/an-app-about-a-cat-cc11510a996c?source=topic_page---------48------------------1
50,https://uxplanet.org/bonnaroo-music-arts-festival-site-redesign-7deac38e1617?source=topic_page---------49------------------1
51,https://uxdesign.cc/how-i-dramatically-improved-my-photo-editing-workflow-b358251fb423?source=topic_page---------50------------------1
52,https://medium.com/nightingale/creating-a-new-map-in-a-classic-isotype-style-93dec25a7942?source=topic_page---------51------------------1
53,https://medium.com/nightingale/embracing-the-visual-vernacular-drives-genuine-connection-for-brands-65492a78e50e?source=topic_page---------52------------------1
54,https://uxdesign.cc/tackling-a-design-challenge-1c1249f594d0?source=topic_page---------53------------------1
55,https://uxdesign.cc/creating-contrast-based-themes-with-leonardo-32b6219a090f?source=topic_page---------54------------------1
56,https://ux.shopify.com/finding-solace-in-design-c09e8f1cc38d?source=topic_page---------55------------------1
57,https://towardsdatascience.com/tracking-the-spread-of-the-corona-virus-using-geospatial-analysis-8a436dde473a?source=topic_page---------56------------------1
58,https://medium.com/nightingale/so-you-want-to-pick-a-dataviz-platform-part-iii-tableau-8066ffbac230?source=topic_page---------57------------------1
59,https://uxdesign.cc/where-to-use-drop-shadows-in-ui-with-examples-3358c83360f1?source=topic_page---------58------------------1
60,https://uxdesign.cc/20-things-to-boost-your-creative-confidence-fa2cfb9d3e39?source=topic_page---------59------------------1
61,https://uxdesign.cc/fundamentals-of-color-in-interface-design-ui-8127149f13e6?source=topic_page---------60------------------1
62,https://medium.com/ringcentral-ux/key-principles-in-animation-ad12c209dc56?source=topic_page---------61------------------1
63,https://uxdesign.cc/moving-designs-from-xd-to-figma-easy-or-not-ed76c93e657c?source=topic_page---------62------------------1
64,https://uxdesign.cc/constructive-feedback-for-designers-dcd03a0d0880?source=topic_page---------63------------------1
65,https://medium.com/planet-of-the-grapes/wine-has-a-design-problem-d44de1b7768e?source=topic_page---------64------------------1
66,https://uxdesign.cc/10-trends-shaping-popular-dribbble-shots-right-now-16be9cf8bab3?source=topic_page---------65------------------1
67,https://blog.prototypr.io/working-from-home-how-to-facilitate-a-design-review-over-video-conference-759dd65a50a?source=topic_page---------66------------------1
68,https://uxdesign.cc/15-latest-figma-resources-from-the-community-issue-1-6db7bac19a67?source=topic_page---------67------------------1
69,https://uxdesign.cc/anti-neumorphism-or-pro-neumorphism-here-is-a-better-solution-f7bd18f22fb5?source=topic_page---------68------------------1
70,https://uxdesign.cc/prototype-first-a-better-way-to-design-digital-products-b7d02d1d9792?source=topic_page---------69------------------1
71,https://blog.prototypr.io/redesigning-a-social-experience-sharing-app-a-ux-case-study-993879f75883?source=topic_page---------70------------------1
72,https://uxdesign.cc/building-a-spicy-design-tool-stack-for-remote-design-teams-37f318ecd24d?source=topic_page---------71------------------1
73,https://blog.prototypr.io/6-real-ways-to-stand-out-and-land-your-first-ux-position-3aa4cb667d85?source=topic_page---------72------------------1
74,https://medium.com/gskinner-team/designing-with-3d-for-flutter-451f4d2d7043?source=topic_page---------73------------------1
75,https://medium.com/aiga-eye-on-design/roberta-williams-is-the-worlds-first-graphic-computer-game-designer-but-she-s-famous-for-all-the-ca9b018429fc?source=topic_page---------74------------------1
76,https://uxdesign.cc/a-five-minute-guide-to-better-typography-for-ios-4e3c2715ceb4?source=topic_page---------75------------------1
77,https://uxdesign.cc/5-tools-to-maintain-quality-of-design-in-your-team-73ab44b5ae63?source=topic_page---------76------------------1
78,https://uxdesign.cc/how-might-we-help-teachers-learn-students-names-a56039570fd9?source=topic_page---------77------------------1
79,https://uxdesign.cc/5-visual-design-tools-for-ux-designers-882a35c4ffac?source=topic_page---------78------------------1
80,https://uxdesign.cc/what-i-learned-about-the-colors-beyond-black-white-and-red-d67fda65bcf?source=topic_page---------79------------------1
81,https://uxplanet.org/9-filtering-design-best-practices-to-improve-e-commerce-ux-edac50560f94?source=topic_page---------80------------------1
82,https://uxdesign.cc/design-products-for-the-end-user-not-the-stakeholders-6171695b6c78?source=topic_page---------81------------------1
83,https://uxdesign.cc/designers-should-avoid-pure-black-typography-but-which-dark-gray-should-we-use-2d7faa07083a?source=topic_page---------82------------------1
84,https://itnext.io/progressive-web-apps-will-replace-your-native-app-4427f2df6604?source=topic_page---------83------------------1
85,https://blog.prototypr.io/for-product-designers-how-to-get-into-ux-writing-even-if-you-cant-write-e700071a70d3?source=topic_page---------84------------------1
